"","age_under_5_2017","age_over_65_2017","median_age_2017","white_2010","black_2017","no_move_in_one_plus_year_2010","speak_english_only_2017","hs_grad_2017","bachelors_2017","computer_2017","homeownership_2010","per_capita_income_2017","poverty_2016","employed_2015","uninsured_2017","fed_spending_2009","density_2010","log_incident_rate"
"2006",4.6,17.9,43.4,97.3,0.03,92.2,99.2,89.4,13.8,82.9,79.7,26700.41,14.3,2724,6.7,50102,58.5,-10.31281187097
"2007",3.4,21.7,47.4,93.1,0.19,79,95.8,89.4,17.1,79.4,72.7,27170.94,18.6,5020,9,97470,12.6,-9.11605716465505
"2008",5.6,19.2,43.9,98.2,0.48,88.2,98.5,86,13.1,77.4,84.3,25791.67,11.4,5919,5.9,103469,38.4,-10.1226431625725
"2009",5.1,18.8,41.9,86,3.24,80.3,90.7,85.2,16.2,84.1,74.7,24147.84,16.1,14733,16.7,547464,38.1,-9.73648801183996
"2010",6.1,15.6,39.6,87.6,3.06,89,93.2,84.6,26.7,88.4,79.8,30445.63,8.4,9481,14.9,79428,117.8,-9.64504060535268
"2011",4.4,16.6,43.3,93.5,0.76,86.8,86,95.3,61.2,94.7,62.5,54534.17,6.9,10319,13.2,45978,17.7,-9.22888169996704
"2012",7.2,13,36.5,96.7,0.43,83.8,97.2,82.6,12.4,80.1,70.4,20093.26,15.6,10391,8.8,178020,95.6,-9.56144985744203
"2013",5.2,19.7,42.9,91.2,0.42,85.1,90,87,18.9,81.6,67.7,25373.19,16.5,2574,11.7,41133,3.5,-9.88262135985474
"2014",4.6,25.8,48.9,72.1,12.1,90.7,96.9,86.4,19.7,80.1,77.2,25772.37,16.9,4788,12.4,129415,54.4,-9.10312628766903
"2015",6.9,12.7,35.8,89.8,3.01,82,96.7,88.5,20.1,85.8,74.4,24807.04,12.4,31618,8.9,417852,88.7,-9.38983502015983
"2016",6.4,15.1,38.2,50.3,25.1,85.5,98,87.2,22.9,79.2,67.3,22045.45,24.1,19495,14.7,795366,82.9,-7.83340474761026
"2017",5.8,26.4,48.5,98.2,0.08,92,97.1,91.9,23.1,85.4,81.2,30479.72,10.4,1450,11.2,47037,2.5,-9.279586544713
"2018",6.3,21.1,42.3,80.5,2.65,83,71.7,79.8,12.1,76.9,77.9,22657.58,15.7,3128,16.5,77835,9.6,-10.281615721569
"2019",4.9,18.9,44.5,91.9,1.07,87.3,95.7,89.4,13.9,79.2,81.7,23646.06,12.2,13964,7.7,227568,21.1,-9.58370403138862
"2020",6.7,11.4,28.8,58.5,12.63,84.6,73.9,78.3,19.2,83.8,68.6,25492.23,16.5,20606,20.5,219327,84.1,-10.5805155137162
"2021",6.5,13.1,36.7,79.8,3.87,85.2,77.3,88.2,26.8,89,78.6,28357.49,9.8,70313,13,742266,184.9,-10.1883477123524
"2022",6.8,34.1,54.3,90.5,0.1,87.7,87.8,79.8,21.9,80.1,75.5,16893.43,18.4,1008,27.8,34403,4.7,-9.50829450569857
"2023",6.6,14.9,38.1,86.1,3.95,84,93.9,92.4,31.9,84.3,70.4,30383.27,13.4,83448,5.7,1311754,360.7,-7.7707849013722
"2024",6,15.9,39,42,28.18,81.5,96.5,85.3,16.8,79,64.4,21648.54,23.3,26744,9,1026132,88.9,-7.53179562479465
"2025",4.6,14.9,37.8,92.3,2.07,82.1,95.1,91.9,27.5,88.5,69.1,28222.09,13.5,82594,6.5,878120,331.2,-9.64538739810125
"2026",5.3,14.4,41.3,70.1,4.7,91.3,69.6,94.3,53.1,93,79.7,50925.7,5.2,166357,6.4,1602752,1071.7,-10.0105084390151
"2027",5.3,16.9,40.8,94.9,1.81,84.9,98.1,76.9,15.8,73.7,74.8,18449.61,26.1,6429,8.7,200808,46,-9.4650859441817
"2028",4.3,9.8,24.5,84.6,1.02,68.6,85.6,95.4,48.4,93.7,49,24855.41,25.9,21641,5.9,399158,20.7,-9.22206609306143
"2029",5.5,17.3,36.9,81.9,0.75,77.9,85.7,88.8,26.6,89.2,61.2,26083.07,19.5,94074,8.4,1885335,134.4,-8.39186886474113
"2030",4.9,25.4,49.5,97.7,0.18,89.1,95.8,85.8,13.6,74.1,85.4,23189.47,18,9236,11.4,224054,51.2,-9.91412081845288
"2031",6.7,13.1,36.9,91,2.21,83.3,96,89.6,29.7,88.5,69.2,29634.24,12.6,78780,7.1,1240753,996.7,-9.26872187266582
"2032",5.4,18.2,42.7,96.8,0.12,84.8,96,89.3,20.3,87.5,79,27785,10.7,19199,9.4,215597,110.7,-9.34940642009918
"2033",6.2,17.4,40.7,94.1,0.48,85,97.5,92.1,20.9,82.1,77.4,25283.13,13.5,10587,9.3,216037,20.4,-11.4419341693919
"2034",5.4,20.5,44.9,98.2,0.23,86.2,99.1,80.6,15.7,69.1,78.6,20094.49,21.3,4962,8,136925,28.4,-9.3473855839005
"2035",6.9,14.1,36.8,80.1,7.63,88.3,93.5,76,14.9,77.1,77.6,19570.07,18.4,13102,17.9,169568,60.2,-9.43106500005308
"2036",5.9,13.6,39.8,94.3,0.43,90.9,94.4,93.6,28.6,90.7,83.6,32798.83,5,26500,3.7,167546,153.9,-10.8149566791311
"2037",5.2,25,47.1,93.4,0.64,87.9,91.1,85.4,26.2,85.8,77.9,29822.62,10.6,20674,11.2,538383,211.8,-9.83195249138257
"2038",6.2,17.2,39.4,89.3,0.48,84.1,93.8,87.1,19.4,81.5,74.6,25663.18,14.3,27149,13.6,304978,93,-8.95675479516024
"2039",3.9,22.5,49.9,39,28.3,92.3,96.9,79.2,12.5,67.9,79.6,21431,23.5,2488,13.6,61618,17.5,-9.45661434067925
"2040",4.5,20.2,45.4,97.3,0.15,89.5,97.7,92.5,26.1,86.4,74.7,23212.35,14.3,13843,10.1,214918,18.1,-8.40246382190525
"2041",6.7,16.3,38.3,60.6,18.43,88.6,97.1,83.9,15.4,69.3,67.6,19982.71,25.6,17235,12.9,546356,60,-9.44453727595431
"2042",5.4,19.9,43.3,69.9,13.76,84.3,98.1,80.8,18.2,77.3,73.3,22228.57,20.2,17598,9.4,359711,58.1,-8.31114025989473
"2043",6.9,11.8,34,79.8,3.07,77.4,88.3,93.7,37.3,93.2,66.6,30999.24,11.5,293453,7.9,9151644,292.6,-8.1191754677543
"2044",5.8,17.7,41.4,95.9,0.56,83.2,97.4,89.7,14.6,84.2,76.7,24515.74,9.7,18171,5,228485,89.4,-10.5179161483847
"2045",4.6,23.7,46.1,86.6,0.02,86.2,85.2,83.9,16.4,79.3,75.3,20495.97,15.1,4295,16.8,79961,7,-10.5981336092198
"2046",5.6,18.9,43.2,59.9,16.92,85.3,93.5,80.5,13.6,80.4,74.3,20849.39,24.9,6467,19.4,127805,32.9,-9.65633943312464
"2047",6.9,14.5,35.4,69,13.78,82.5,81.2,74,12.9,69.8,69.1,18329.26,29.4,12030,12.2,351833,51.3,-9.10435002838875
"2048",5.7,16.2,41,87.7,4.15,83.7,97,90.4,21.1,86.1,76,26735.39,13.6,69056,7.4,1099940,228.4,-8.44201176291008
"2049",5.1,23.4,46.1,96.9,0.17,86.7,96.7,89,18.2,79.8,78.5,25075.69,14,2656,8,64109,6.9,-9.17149558815261
"2050",6.8,18.3,39.9,56.2,21.43,86.3,97.8,77.4,12.3,74.9,75.4,20550,23.8,6453,11.5,185864,26.6,-8.12802188808342
"2051",7.6,14,35.2,41.6,26.3,80.8,95,86,21.9,84.5,61.5,23405.16,18.2,41493,12.1,2043880,2838.8,-7.28381516084162
"2052",6.5,19.5,40.9,96.7,0.5,90.2,96.7,90.5,21.8,86,79.3,30499.13,9.4,5784,6.8,78072,20.1,-10.5384493214862
"2053",5.8,17,40.4,63.6,14.79,84.6,88.5,89.1,31.5,83.7,62.4,30354.15,18.3,577037,7,13794527,2800,-7.81510313288481
"2054",6.1,20.5,43.6,97.5,0.33,90.5,91.5,84.3,12.2,76.2,73.4,23796.69,14.7,19706,12.6,388689,113.6,-10.5220351016362
"2055",6.3,16.3,39.6,82.2,5.48,78.7,93.1,89.1,22.4,88.6,66,25837.07,14.9,82751,15,2347564,222.6,-8.2069831651758
"2056",5.7,12.6,27.6,55.2,20.32,76.2,94.7,88.2,36.2,84.7,58.5,22702.76,30.2,19621,12.4,309447,99.1,-9.06566661363182
"2057",4.6,19.4,42.5,89,5.66,76.7,96.9,83.1,16.2,71,79.8,24894.51,14.4,3780,5.7,105760,36.6,-10.8517807005358
"2058",5.2,21.9,45.4,94.6,1.29,89,97.9,84.4,20.3,76.7,75,23745.85,16,14318,8.6,320350,34.8,-8.77144068778176
"2059",9,9.4,30.6,90,0.65,83.9,90.7,95.6,36.2,95.4,78.3,27778.05,6.3,154896,7.1,2903457,1025.8,-10.5911624344034
"2060",5.7,13.5,38.7,91.6,2.48,84.1,97.1,90.1,16.2,86.9,79.1,23606.39,14.5,27968,6.6,316063,111.9,-9.97096316245255
"2061",5.8,15.3,39.5,73.8,8.98,85.7,26.2,81,27.8,85.1,58.1,23353.4,18.2,1239626,20.7,25259635,1315.5,-8.97595068609804
"2062",5.6,17,39.9,94.9,1.47,84.7,97.9,90.1,19,87,80.3,24961.45,11.5,7883,6.9,147266,28.3,-9.57974988598622
"2063",7,15.9,37,54,21.65,87.9,96.4,74.5,11.8,69,71.7,19036.88,22.2,6602,14.3,176232,34.7,-8.25363265614651
"2064",6.4,11.8,29.9,90,2.27,73.7,96.4,92,28.4,91,64.5,24541.13,14.4,21873,9.4,587836,63.4,-9.97759731040254
"2065",5.9,13.2,39.1,90.5,1.75,86.5,92.1,93.2,41.9,92.6,79.9,38604.46,5.4,107739,4.4,801143,530,-9.8186019293723
"2066",6.5,18.7,41,87.1,1.21,84.2,86,83.4,16.6,81.4,68.3,23897.75,16.4,12472,20.7,191781,29.5,-10.2459596113164
"2067",4.3,27.9,52.2,91.7,2.53,90.3,98.5,86.6,13.1,66.9,78,20944,18.2,1644,4.7,45963,12.1,-9.7611172112444
"2068",5.5,23.8,44.7,80.4,6.27,87.7,92.7,90.2,36,84.8,76.3,31030.86,11.4,36069,10.3,722920,126.5,-8.99657557467188
"2069",6.3,12.3,37.8,78.4,1.38,82.3,80,91.9,31.3,93.2,68.1,35213.06,8,382890,7.8,3594477,341.8,-9.47532238513308
"2070",6.3,15.3,37.7,96.4,0.52,83.3,98.4,86.6,16.1,84.5,65.7,21840.93,15.3,18918,9,281843,72.9,-9.04412273393078
"2071",5.6,15.9,38.1,86.4,3.44,83.1,93.6,92.8,38.8,90,68.5,34229.46,12.1,76871,5.6,3041553,390.5,-9.1665005433477
"2072",6,17.8,42.1,89.3,1.12,87.2,92.9,88.5,13.8,81,74.5,25749.37,11.1,9861,9.9,157852,20.7,-9.23622739292803
"2073",7.7,13.1,34.1,77.6,0.82,83.2,49.5,71.3,16.1,77.2,72.7,20661.51,15.5,4847,19.8,80735,11.7,-9.88822161886569
"2074",5.5,18.6,39.8,68.1,3,87.9,95.3,80.6,12.4,66.1,77.9,18906.14,24.7,5305,20.6,153095,17.4,-9.50981513649691
"2075",7.1,15.9,37,46.4,26.65,85.1,96.6,80.7,15.9,70.4,72.9,16842.86,30.1,13623,14.2,367349,98.8,-8.19168337457349
"2076",6.5,16.8,38.9,62.7,16.67,81.6,96,80.6,16.2,78.1,64.6,21264.18,22.4,24934,15.6,443220,326.1,-9.28055028035099
"2077",6.3,12.8,37.9,75.9,8.78,84.7,91.3,89,29,90,75.8,31064.34,9.9,64257,10.2,579781,288.8,-9.24147829352683
"2078",5.4,20.4,44.2,95.6,0.27,77.9,95.1,95.1,32.2,90.5,68.7,32426.97,11.1,15119,10.4,304988,4.1,-8.96366374388337
"2079",5.2,18.3,43.4,98.5,0.47,88.1,99.2,84.8,7.5,80,81.4,19833.05,18.1,2018,9.6,47752,24.6,-10.0501819316869
"2080",8.3,14.7,35.8,78,2.96,84.7,69.2,76.4,15.8,84.9,71.8,25083.77,12.7,12648,12.8,196947,24,-10.3688031266703
"2081",6.7,20.2,43.7,95.3,0.2,89.6,90.7,87,14.5,78.6,82.8,24777.24,12.5,12440,10.4,211084,26.3,-10.7957007326312
"2082",5.7,24.9,44,71.9,9.24,80.8,88.5,92.7,39.8,91.3,70.7,33717.79,10.3,67748,13.1,1416915,281.5,-7.34610670374121
"2083",6.9,14.4,32.9,74.1,0.89,80.8,48.3,79.2,27.4,83,65.5,21014.71,25.6,87061,13.3,1960635,55,-8.96846513346614
"2084",7.5,13,33.2,89.8,0.32,79.4,91.9,92,28.1,90.9,71.2,24042.86,16.8,40167,9.5,580516,74.5,-8.92163258847745
"2085",5,15.8,42.3,82.6,1.61,90.9,75.7,94,52.6,93.1,76.6,53409.19,5.4,250565,6,3249534,1069.8,-10.6352322553113
"2086",5.4,17.8,42.8,94.7,0.58,85.5,95.9,94.7,34.2,90.2,77.1,31850.83,10,46111,7.4,611696,187.3,-9.44322392133893
"2087",6.2,15,35.6,96.7,0.35,84.9,95.4,89,15.5,79,69.6,21930.08,13.3,13797,9.6,188093,68.1,-11.7452031725736
"2088",6.6,16.6,38.9,81.2,3.95,82.1,91.8,91.6,30.4,84.8,66.8,28710.74,10.9,87371,8.9,3057967,327.1,-7.59161361818982
"2089",4,25.1,51.6,86.7,0.33,90.6,96.1,94.4,31,85.4,81.8,28409.22,12.4,6909,7.7,130645,10.2,-10.3073179919678
"2090",6.9,13.7,35.9,29,12.04,86.6,92.1,77.1,12.8,67.5,67.2,16225.35,27.8,46723,16,1142486,141.3,-7.95491935271516
"2091",10.3,10.7,30.3,89.2,0.1,85.2,90.6,87.4,14.5,88.1,74.4,23551.17,13.8,8162,14.9,118658,5.7,-9.10893498742834
"2092",5.2,20.4,44.5,63.9,16.23,87.8,97.7,81.5,16.7,78.1,77.8,23177.24,18.2,4320,13.5,55862,33.8,-9.88170196046421
"2093",7.4,11.8,33.4,77.2,1.02,82.8,77.1,89.7,12.1,88.2,46.9,25331.52,12,3709,7.6,59359,4.6,-10.5439193754241
"2094",7.6,6.1,34.6,33.4,0.33,82.9,67.7,88.4,15.3,84.4,48.3,28886.59,11.9,4065,22.3,78974,0.1,-8.37434872516448
"2095",4.9,15.5,38,82.5,5.56,76.4,94.8,81.4,16,73.4,71.5,20986.94,27.1,2488,11,94380,25.7,-8.79206354314068
"2096",6,19,41.7,97.2,0.55,88.3,85.8,86.1,23.9,79.3,78.2,27439.22,14.1,11222,19.6,173518,75,-9.56893347507082
"2097",3.5,26.6,48.6,90.6,1.1,86.9,83,77.5,16.7,82.4,61.5,24363.27,18,528,12.2,29923,1.9,-8.50471566990512
"2098",6.1,16.4,36.5,68.8,14.39,83.8,97.2,83.2,18.5,78.3,67.5,20589.6,19.2,7374,8.6,161003,22.3,-8.32720230031738
"2099",5.2,16.2,38.7,79.1,7.11,78.4,93.5,92.3,38.9,89.7,61.4,31839.66,17.3,107314,11.2,1405879,1058.1,-7.58777434545898
"2100",7.8,12.8,34.3,95.2,0.89,84.4,94.8,91.1,23.8,86.8,72.7,38659.76,8,19749,9.1,225499,18.1,-7.83017413426887
"2101",5.7,20.7,45.8,98.2,0.21,92.7,95.5,91.7,19.1,83.3,76.2,27761.09,11.5,3938,8.4,55882,32.2,-10.2771523480945
"2102",4.5,24.3,49.7,97.1,0.16,87.7,98.1,85,11.8,79.8,84.2,22268.02,17.3,7732,8.7,186119,38.5,-10.2367044964367
"2103",5.5,22.4,48.4,98.2,0,99.2,74.8,74.7,16.3,75,62.7,31979.92,20.2,958,10.7,36081,1.6,-9.16910162395959
"2104",5,17.6,41.8,87.9,4.35,84.6,97.2,85,12.5,76.6,78.4,26544.1,15.6,8223,4.8,151534,50.6,-9.56600814221906
"2105",5.4,25.4,46.4,92.9,0.33,86.2,89.6,83.2,22.8,77.4,80.9,26669.32,15.1,3318,17.6,73602,10.2,-9.70725975056761
"2106",5.7,16.9,38.1,94.9,1.57,82,98,88.2,16.1,86.6,69.8,24283.05,17,18154,9.9,379725,74.5,-10.8248785890492
"2107",4.8,16.9,43.2,79.3,8.01,88.4,95.9,89.1,27.4,87.2,88.5,32320,8.7,14878,9.3,165931,69,-10.4151503257947
"2108",8.8,13.8,34.4,73.9,0.13,82.9,97.2,90.1,23.7,82,68.2,21845.74,19.5,7458,11.4,243723,5.6,-10.4015014555748
"2109",6,15.7,39.5,91.7,1.86,84.7,96.2,92.4,25.8,90.9,80.1,30696.93,8.7,51311,7.5,532143,142.8,-9.8763585815764
"2110",7.2,13,29.7,76.9,1.61,78,70.4,79.5,24.5,81.5,63,19671.65,22.3,7575,14.1,170014,8.1,-7.71992655483063
"2111",6.5,13.9,34.2,77.1,5.16,75.4,85.9,86.2,22.4,85.1,64.1,25060.42,16.8,52914,15,1425375,209.5,-8.75564831757617
"2112",4.6,37.3,56,69.8,0.43,84.5,81.1,77.2,11.2,73.7,75.4,20799.13,24.8,7530,12.3,172345,4.6,-9.23391040348861
"2113",5.7,16.8,41,97.6,0.22,88.4,97.8,91.1,19.5,88,83.2,28396.73,9,16319,7.6,254565,99.2,-10.7079002796905
"2114",7.4,17.6,34.1,70.4,1.04,81.7,46.2,71.6,14.3,81,69.6,20730.32,19.3,73038,15.1,1651299,35.5,-9.68473874195154
"2115",6.6,15,36.3,76.1,8.38,83.2,90.6,77,10.3,75.4,71,17854.74,23.9,5921,17.7,96807,45.6,-10.3080689369422
"2116",4.3,21.2,43.4,82.7,1.58,83.8,75.5,69.6,12.3,70.9,76,22796.58,24.5,2490,20,77622,6.5,-10.0487560451274
"2117",5.7,16.7,41.9,98,0.42,87.9,98.6,75.6,13,78.3,75.3,20676.07,31.4,18954,7.6,794326,82.6,-9.03796368340525
"2118",7.8,15.2,32.8,39.7,0,93.1,89.3,81.7,15.2,59.6,66.6,13855.89,33,755,33,20201,1.6,-9.01942196795671
"2119",5.2,24.1,47,92.4,0.21,82.6,96.2,89.4,17,86.2,70.6,25122.46,15.6,41043,7.9,1045528,21.4,-9.4482311174976
"2120",4.7,21.6,46,96.7,0.91,87.6,99.2,76.8,9.8,76.4,73.8,21913.68,22.1,2524,12.8,73504,8.3,-9.44726847826101
"2121",5.4,16.3,37.8,95,0.23,83.1,96.7,91,22.2,85.3,73.7,31913.57,10.2,8368,4.3,197024,11.4,-9.14196975582781
"2122",4.8,26.9,50.9,85.1,0.31,86,77.8,91.4,29.6,78.2,77.5,25466.53,18.2,8157,11.6,146225,4.2,-8.95587383816916
"2123",5.5,12.6,37.1,61.1,16.15,81.6,91.6,89.6,23,88.6,75.4,28085.23,9.5,14067,8.7,1632961,134.7,-8.79076531552794
"2124",6.8,20,42.2,97.2,0.8,92.5,98.7,83.5,15.5,79.7,84,24049.38,14.5,2184,8.2,56319,26.9,-8.77894188184151
"2125",8.1,14.9,34.6,81.3,2.58,83,62.6,69,12.8,79.9,72.6,23586.79,21.8,5146,25,129345,14.2,-10.1479619745522
"2126",6.2,14.1,37.5,68.7,0.87,86.2,61.4,84,32.6,90.9,66.4,34910.03,9.8,404239,10.8,6075467,446.7,-9.08834721665916
"2127",6.7,11.5,29.5,90.3,1.71,75,93.9,94.3,34,89.5,54.4,32330.91,13.9,36612,7.2,685617,46.5,-8.96462807953125
"2128",5.6,17.5,42.6,82,4.32,86.9,85.5,86.4,23.4,82.9,67.5,28012.36,16.9,32077,7.7,700008,80.1,-8.7056392882012
"2129",5.6,19.2,43.8,95,0.33,88.2,95,92.6,21.1,82,76.4,29382.67,9.8,32552,5.1,571864,94.2,-8.46153043271985
"2130",5.4,15.8,38,93.9,1.19,82.4,92.1,88.1,23.1,84.5,71.7,25718.07,17.5,40922,7.7,901738,41.8,-9.14895375778963
"2131",5.1,18.8,43.9,97,0.23,90.5,97.2,92.4,18.2,83.2,81.7,28526.12,7.6,10455,4.2,124772,60.1,-10.6154074184194
"2132",6.2,18.5,42.1,33.7,0.31,86,80.5,92.3,28.6,85.1,66.2,25482.99,15.4,84812,6,1295641,45.9,-8.78405084199024
"2133",5.7,19.9,42.2,96.5,0.47,87.9,97.9,82.5,14.5,74.4,76.6,21382.4,18.9,5742,10,159614,27.6,-9.76914154248662
"2134",8.8,9.8,30.5,72.5,2.13,79.5,51,65.4,13.4,84,66.7,19821.54,11.8,10756,15.8,86996,24.3,-10.6911832592795
"2135",8.3,12.9,32.7,63.7,0.49,82,59.9,73.2,15.9,83.1,64.1,21307.69,18.2,111910,15.9,1776388,56.6,-8.60059569631183
"2136",7.8,12.1,34.7,88.1,2.41,82.3,91.1,91.9,30.9,89,65.9,29965.56,9.9,103238,7.9,1944871,210,-7.99277696570952
"2137",4.4,20.4,46.4,75.5,10.58,89.9,96.3,82.4,14.1,76.1,79.4,24305.26,13.6,28472,9.8,368501,65.5,-9.05101714214556
"2138",6.3,12.5,36,50.3,4.1,86.8,43.4,78.2,31.2,88.7,48.2,29852.16,16.3,4671098,13.3,80457156,2419.6,-9.42115607969986
"2139",4.9,25.9,50.9,87.7,0.23,87.1,92.2,89.4,24.1,87,67.2,25454.87,19.6,19157,11.7,417713,47,-9.75802553190136
"2140",5.5,17.2,43.6,92.9,1.49,86.9,94.9,89.6,21.7,83.8,76.3,27343.27,10.4,42174,5.9,677681,155.3,-9.91675745003445
"2141",6.3,16.5,39.4,58,18.44,90.5,96.7,82.6,13.5,77.2,76.6,22506.51,21.1,10211,12.9,211972,30.4,-9.03165527217365
"2142",6,18,42.1,88.1,3.61,84.1,93.7,84.5,19,80.3,61.4,26121.31,17.6,9200,9.8,161784,69,-8.98913244612973
"2143",7,14.7,38.2,74.9,10,83.3,93.7,81.3,12.7,79.4,70,19825.47,22.2,10731,18.8,231823,46.9,-10.3018944768324
"2144",5.7,15.7,36.3,88.7,3.96,79.3,96.8,90.3,29.8,85.5,67.4,26043.25,15.2,39118,8.6,500238,130.8,-7.60924818207714
"2145",7.7,12.8,35,46.1,24.52,76.5,97.5,81.4,16.9,78,58.2,20365.77,25.5,20102,10.2,477663,83.5,-9.14470919061072
"2146",5.1,20.4,44.1,93.6,1.67,87.8,96.6,80.7,13.4,76.2,75.8,21682.7,18.5,11615,9.6,266705,41.5,-9.90407904423708
"2147",5.8,22.1,44,93.2,0.11,83.8,89.2,82.7,16.2,82.9,78.1,26280.17,16.5,9285,18.9,164208,21.2,-9.87349215500073
"2148",5.1,15.2,42.9,96.7,0.28,90.2,97,95.4,34.7,92.4,87.2,36551.53,5.8,91931,4.6,688212,320.2,-11.7368513768273
"2149",6.9,15.7,36.4,92.3,0.33,82.4,94.3,89.7,15.7,85.9,70.8,22737.25,15.2,8232,11.7,190046,14.5,-9.70079592748182
"2150",5.7,17.8,43.4,97.9,0.23,89.5,94.5,88.5,14.4,76.7,79,26835.22,11.8,10236,9.2,119061,21.2,-9.91960693441601
"2151",4.7,23.7,47.1,95.3,0.16,90.8,94.4,82.7,18.1,75.1,75,21669.4,16.4,5879,13.2,158241,70.4,-10.3167058600991
"2152",6.1,12.1,33.5,40.8,24.09,75.4,90.8,84.5,37.5,84.2,44.9,29061.7,26.2,106819,14.9,6151563,3414.7,-6.9542436363619
"2153",6,16.8,39,90.5,3.21,84.9,94.6,90.1,25.5,87.7,77.7,27566.04,8.7,53714,7.6,369356,148,-8.86653678107765
"2154",6.6,16.6,40.6,52.6,22.69,93.2,97.8,79.8,11.7,70.5,72.9,18816.08,22.6,7625,14.8,208053,41.2,-8.73150932403252
"2155",7.7,14.9,37.2,92.1,1.39,78.5,93.6,76.5,11.8,76.4,65.3,22427.59,20.8,4681,8.9,102301,84.1,-10.6613451144648
"2156",5.9,18.5,41.7,94,1.42,86.1,97,75.8,12.4,73.9,74.9,20158.98,17.2,5335,14.4,102409,26.7,-8.91799745464221
"2157",6.8,15,37.7,86.1,4.13,85.4,94.6,89.1,15.7,84.6,77.1,27620.62,14,34727,15.3,963010,245.3,-9.54897693142677
"2158",6.7,14.9,38.2,88.8,0.64,76.3,85.6,90.9,20.9,83.4,71.3,29007.11,12.1,8139,12.1,280840,2,-9.65793861468466
"2159",6.7,16.8,38.1,80.3,0.82,84.7,69.8,76.9,17,80.4,73.9,25238.81,17.9,2649,20.7,85142,6.6,-8.66557009215725
"2160",7.2,10.9,31.5,79.9,1.74,74.6,82.6,84.2,31.9,89.8,56.3,26841.8,15.8,111175,12.6,1354700,215.6,-9.14900670978752
"2161",5.2,16.3,32.9,94.5,0.38,80.5,93.9,92,32.9,82.9,70,21567.44,20.2,15487,8,352821,36.3,-10.4989392106226
"2162",6,20.2,42.5,83.5,3.28,85.6,83.5,81.1,16.4,81.9,76.5,23346.47,16.2,14894,17.6,342838,36.6,-9.36906628373524
"2163",4.9,15.5,37.8,93.4,1.57,82.3,97.3,88.2,15.4,88.7,77.9,27595.9,12.6,15562,9.2,216441,79,-9.72205226955216
"2164",5.4,17,42.8,96.6,0.2,89.9,95.9,92.5,23.2,83.5,77.5,30025.82,8.2,20303,5,218167,63.1,-9.41617498416776
"2165",6,19.3,42.3,65.9,15.27,90.3,94.6,78.6,11.1,65.4,71.1,20629.67,22.3,7048,14.4,195362,57.4,-9.4591776606044
"2166",6.3,13.5,36.4,55.4,11.86,85.8,64.9,86.2,37.2,85.9,60.4,33031.18,15,2484494,11.1,44219617,5495.1,-7.48328844296846
"2167",8.1,11.4,31.8,55.4,2.46,83.7,55.7,74.7,20.1,85.3,55,21715.19,25.5,396410,11.7,5748203,156.2,-8.12055003710218
"2168",6.4,16.2,39.6,92.9,0.73,81.4,93.7,89.7,21.2,84.7,71.3,29063.01,10.3,47229,7,759894,98,-8.4365587449138
"2169",6.9,15.3,36.8,72.1,7.42,81.4,82.2,81.1,16.7,86.4,69.2,22135.53,19,35278,19.5,638646,108.8,-8.39948388721884
"2170",6.7,10.3,35.9,94,1.14,88,95.4,94.5,27.4,93.5,85.3,32971.53,6.3,47496,3.1,226567,204.4,-10.5188083176316
"2171",3.1,33.5,58.2,95.3,1.24,87.1,93.4,93.7,33.3,89.1,80.5,25844.19,13.6,1918,12,29522,5.8,-9.81241338813673
"2172",5.4,14.4,40.5,90.4,1.27,86,87.1,91.8,36.5,92.5,69,37684.92,8,220595,7.3,3684820,457.4,-8.39779945873862
"2173",6.7,14.1,38.9,91.9,2.64,86.1,97.8,89.4,17.5,84.4,76.9,28111.67,11.6,20066,6.1,286153,104,-8.73957507342367
"2174",5.1,18.9,44.6,98,0.23,85.2,98.5,77.1,10.2,63,71.5,18542.44,30.9,1861,11.4,94647,30.7,-9.0825070004663
"2175",5.9,17.4,38.8,79.4,1.11,83.1,85.8,88.8,21.7,84,69.9,23022.8,19.9,67632,8.1,1358571,66.7,-7.50468896328301
"2176",7.4,16.3,38.3,16.1,37.87,89.5,92.6,80.6,17.5,77,50.8,21049.15,25.2,12262,12.3,426399,1413.7,-7.16368083295191
"2177",6.1,14.5,39.5,96,0.3,88.6,97.6,91.7,17.3,87.1,83.2,30017.62,7.7,19331,4.9,177970,86.8,-10.3408646789548
"2178",6.6,15.7,38.5,71.6,12.33,80.1,97.8,85.1,15.8,82.8,66.3,22106.83,22.4,18916,13,351798,69.5,-8.31331632809476
"2179",4.6,24.3,50.2,91.6,0.11,91.1,96.5,89.9,20.1,85.6,79.3,26191.3,16.2,4155,9,122839,9.3,-10.1744684332645
"2180",6.7,16,39.6,95.7,0.21,91.7,96.3,92.7,19,86.2,83.8,28794.14,8.3,17940,3.3,156657,71.5,-11.1278951372485
"2181",7.4,12.2,33.7,46.3,22.8,73.9,90.7,87.4,26,84.1,56.4,24023.08,21.5,73014,13.7,2333975,877.5,-6.89138414218924
"2182",5.8,15.6,40.1,63.1,14.19,83.7,60,88.6,31.5,90.2,69.3,28384.48,13.5,937544,16.3,11920934,1444.9,-9.18459842862107
"2183",6.6,13,35.9,57.5,4.93,79.6,67.9,87,29.9,91.7,59.5,29240.94,16.3,644870,8.4,27906779,1470.8,-9.16288107300126
